297.2169, 0.05412243625971792
419.3302, 0.5210034830666253
420.3374, 0.15173501458495348
437.3402, 1.0
438.3436, 0.27480727007592565
439.3498, 0.06620340445514582
455.3499, 0.7633933901017318
456.3526, 0.23765713772183647
473.363, 0.2488529634563485
474.3592, 0.07110298398957736
569.3812, 0.15126379352090374
570.3832, 0.05590462892766065
587.3925, 0.32621290826140087
588.3955, 0.11834172524107334
605.4071, 0.23591148249708896
606.4038, 0.06537688474431474
767.458, 0.08228059189029567
785.4742, 0.1286112911691239
807.4516, 0.14771202836038377
1569.9373, 0.1729727342128985
1570.9344, 0.14662038319126985
1571.9288, 0.07157328907315702
