251.5454, 0.0036772115756059055
287.0563, 0.2321283108550698
287.6264, 0.0036772115756059055
288.0504, 0.029599821125648733
289.0461, 0.007043177581081308
329.0644, 0.09013629721695024
329.8667, 0.0036772115756059055
330.0588, 0.010434337157157494
330.5827, 0.0036772115756059055
371.0837, 0.20432615596499773
371.6392, 0.0067314071448966225
371.8616, 0.0036772115756059055
372.084, 0.03620106148910798
373.0857, 0.008813550781840474
413.0841, 0.49092664052133894
413.2794, 0.008813550781840474
413.4943, 0.007043177581081308
413.6898, 0.009473832278002654
414.1004, 0.09303040863971515
415.0983, 0.01391577369455315
455.0983, 1.0
455.2829, 0.013759888476460808
455.529, 0.0160750726414619
455.7546, 0.01352527335024102
456.1034, 0.2693680822654059
456.514, 0.0036772115756059055
456.781, 0.0036772115756059055
457.1096, 0.04830919649305497
477.0678, 0.03299098070172492
478.0548, 0.007043177581081308
493.0468, 0.03284086901022859
494.0716, 0.010408618720502527
565.796, 0.0036772115756059055
569.574, 0.0036772115756059055
642.5269, 0.0036772115756059055
794.6902, 0.0036772115756059055
909.182, 0.019588001142108534
910.1965, 0.010408618720502527
931.1622, 0.007043177581081308
939.9217, 0.0036772115756059055
1020.449, 0.0036772115756059055
1029.7412, 0.0036772115756059055
1286.4293, 0.0036772115756059055
1433.6298, 0.0036772115756059055
1734.3744, 0.0036772115756059055
1765.2472, 0.0036772115756059055
